cooking_suitability_id,seafood_item_id,fish_name,scientific_name,cooking_method_id,cooking_method_code,cooking_method,cooking_method_ms,suitability_score,reason_en,reason_ms,source,updated_at
cf4cf50f-0d08-50b5-ad60-b53914668d69,63a81cd6-1863-5de3-8bbe-522cc8dfc174,Kerapu Ekor Gelap,Epinephelus bleekeri,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
ca98bd7f-35ea-5cc5-b5e2-501d8eff4113,bba68ffe-e598-52de-8a2f-55c2b3dc72bf,Kerapu Harimau,Epinephelus fuscoguttatus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
beac8d6f-7c79-54ab-983c-3d3569afac63,ca3791a3-90f1-58b6-9608-990030b0da6d,Kerapu Kertang,Epinephelus lanceolatus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
9ed66475-8f6b-5363-8223-61748e54f314,c63f314c-ac5c-59b9-aa35-3fd53cdb1e7e,Kerapu Lumpur,Epinephelus malabaricus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
8e0c576a-c3d4-56e0-a604-77a0b6aba7a4,c597ee21-dbb2-50fd-bc28-84af0c6d2679,Kerapu Sunoh / Kerapu Bara,Plectropomus spp.,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
771a6054-c1fe-504f-a3bd-1de246dcd343,8d13780f-7823-5bc3-85a6-9208f82cc61a,Kerapu Tikus,Cromileptes altivelis,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
225e95ea-cdfd-5008-80dc-1d97c7f4c1cc,b749d650-2ed8-5256-b41a-403d8539f9d8,Kerepoh,Caranx sexfasciatus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f7e961b4-f186-542e-ae34-03d02b77e0ec,491027d9-66f3-5dc7-a816-b9f560718b15,Kerisi,Nemipterus japiconus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,2,Thin body dries out before the skin colours.,Badan nipis menjadi kering sebelum kulitnya perang.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
4b162e61-706d-5722-b471-27207159f3de,5905d77c-5e2f-5df3-aca9-8c3c84ecb80e,Kikek,Leiognathus spp.,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,2,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f94596f2-b90a-5eff-b669-d97c822ea365,a7afdf3b-097a-50c1-854d-b6c35e17426c,Kunyit-kunyit,Lutjanus vitta,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
141599cb-5b8e-503b-a9e6-e7f5fb5b780d,b25c5956-4f70-52d4-9d3e-301769d3fccd,Kurau,Polydactylus plebeius,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
dc98159c-f44c-5239-81ae-20ab58d3494d,1e3a96db-c8de-5285-80e1-04fbe8a223a0,Mameng,Cheilinus undulatus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
d88ab56b-644d-58ce-ad67-6c4bcecd4545,00d6e647-3535-529c-af4a-1124a011c515,Mata Besar / Lolong,Selar crumenophthalmus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
909d4429-ed56-5e21-b796-3437ef17d2e0,328c8499-23b4-5be7-87f3-7688e88bd6ff,Parang,Chirocentrus dorab,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
d9f5c09c-a2aa-5cfb-9035-1aa83c7a9773,49ae87d7-0fbc-50bf-b4c6-aa04d00ef64d,Pari,Chondrichthyes,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
3ddaf78f-68fd-5355-9302-e4988e5bdc29,04bcdb32-1d9e-5df1-a1e1-cb0a44c11f8d,Patin,Pangasius bocourti,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
84ddcaa7-786e-5292-80b9-aa01170b6f45,7ad367a0-4776-5bf1-871b-f6d081d9ffb8,Pelata,Alepes melanoptera,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
4ab6de4d-3b6c-5f14-8b3b-c595d3ba4526,8e3ee730-084d-5713-ab32-8fa7fca349d5,Selar Kuning,Selaroides leptolepis,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,3,"Grills acceptably, but is more usually fried.","Boleh dipanggang, tetapi lebih biasa digoreng.",Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
7c6852c9-2647-5d13-9c89-ac9eba07c9fd,c4295eb1-33e4-540f-818c-cd55b1efa472,Siakap Merah,Lutjanus argentimaculatus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
72616c99-10e6-5746-95d7-1acd8f5ef0d4,b2059a7e-a8d7-5071-8fb7-1d7ca5a8af89,Siakap Putih,Lates calcarifer,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
2f9d199e-4081-5bf0-a3f6-5328ba5924f1,222857e2-5cb3-5dd1-81b8-511c2b2c66b9,Tamban / Sardin,Spratelloides gracilis,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
7aae91b2-2cbf-5849-a998-d5960c5c3d9e,adeb0c21-f1f0-5e00-99c8-fa72bb31126b,Tenggiri,Scomberomorus commerson,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Thick firm steaks are made for direct heat.,Kepingan tebal dan padat sangat sesuai untuk panggangan.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
3b505baa-a71f-529c-be4f-28ff1f0f594e,b3548e4a-87f5-5ba8-ba37-aa8e1b16a38b,Terubok,Tenualosa macrura,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f9ed004f-5573-5fbf-9ac2-bf9b4d3eedd6,df8617d0-acd5-526d-a23b-14562c190322,Tilapia,Oreochromis Niloticus,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,4,Mild flesh takes on marinade and smoke well.,Isi lembut menyerap perapan dan asap dengan baik.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
20c0d410-7dfc-5999-a6de-5b8f91679bda,cc120590-6ccb-526d-86ff-f90d604c6dd4,Tongkol,Thunnus tonggol,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
f8fc23b0-dc5c-543b-89fb-ca9d1fdcb017,69219448-e83d-504c-9bec-3194f65be055,Tongkol Kurik,Euthynnus affinis,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
d85a9972-b85f-5771-a687-a2c79fea72a9,fb3f8f7f-74e3-5512-bf12-19970dc62d37,Tongkol Selasih,Auxis thazard,a90f7861-e9f0-59cc-90d4-d03eb162a034,GRILL,Grill,Panggang,5,Firm or naturally rich flesh holds up well over direct heat.,Isi yang padat atau berlemak tahan dimasak terus di atas api.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
602807cf-143e-59d1-98ae-d2d825f7d577,292c1ed0-2215-5c67-ac1c-7710b3697741,Alaskan Pollock,Gadus chalcogrammus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
427f7f12-ab5b-55f1-8eb0-52d067e9617a,d150c6ad-d7e4-5c08-a5d2-f97302982eb6,Albacore Tuna,Thunnus alalunga,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
3cf18bcd-29a3-5a3e-84dd-3c094368bfcb,8dfd2a08-9844-50b1-9b6f-2ff5b0c59323,Atlantic Bluefin Tuna,Thunnus thynnus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
95f26805-f8ea-5ad7-929d-bd5703fca6c0,f1dab74d-a855-5f5d-a9a2-c01b6c8033c0,Atlantic Cod,Gadus Morhua,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
69277fd7-e4b9-5155-8dd6-638ed134b029,453db1e5-0afa-55ab-8777-6cab90b6e60d,Atlantic Salmon,Salmo salar,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
12932a0e-cda6-5704-94cd-5cdf40ff3db1,e7f4f09f-f5c8-5362-9dd3-6f4b98b57b87,Bakulan,Katsuwonus pelamis,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
b14f104c-90e6-5208-98e4-9715784d2814,b378fd3b-a2bd-54f0-ae62-ec109d465d2d,Bawal Emas,Trachinotus blochii,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
6f23c192-a0bc-5bcc-b35c-a9f96d7018db,3b4727fe-fcd7-568d-8edd-0d4862da14b9,Bawal Hitam,Parastromateus niger,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
1a1e1943-5f04-5a24-901e-64aa578677ca,6169fc2a-3362-5575-a0fd-c92fb029d921,Bawal Putih,Pampus chinensis,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
18589b5a-bf2c-5bee-bf17-986a2af40049,bce9c332-bf1d-5145-bdb9-cf785810061b,Belanak,Valamugil cunnesius,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
7fe68dcb-4132-528a-97e1-a976c84ce607,b3569d3c-5839-5ae9-a817-62ff4816b7f9,Bulu Ayam (Ikan Masin),Coilia spp.,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
e0176e14-a763-52b5-99e1-0e8bff7002fa,787f6b9c-2c57-5182-bf4f-daa1bc44f505,Bulus,Sillago sihama,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
37fd7853-8b83-546b-ac41-e78015ed0758,dcc81043-d6fa-53b1-8524-4f54e65f29c5,Cencaru,Megalaspis cordyla,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
c8b25457-b915-5df9-ab8e-08052fa00b10,dc1e3515-68d0-53e5-8e92-78b919a45819,Chinook Salmon,Oncorhynchus tshawytscha,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
00516a69-cb0d-5d20-8b6c-9ba25e519f6d,e6548466-ddee-5869-9c37-ebefe823902a,Hoki,Macruronus novaezelandiae,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
9e27deb2-222b-51e5-8c56-ddcee5d3d2b6,f3f3c7bd-1eb7-564c-8637-5ab161a95cd9,Ikan Bilis,Stolephorus spp.,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
af18c5ca-0a59-56fc-9175-e53315377838,f7f3bd66-5b34-5036-b7c7-c5db69f59d56,Ikan Delah / Tauhu,Caesio cuning,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
54b91fb8-f45d-5612-8f0d-9c033931c336,dbab3447-e562-5df2-903a-86809d88870f,Ikan Gelama,Sciaenidae spp.,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
91a64e47-6844-51e6-965b-69b4e2b4bf0b,1440811b-b95a-5652-b0e0-434ecfd6323d,Ikan Merah,Lutjanus sebae,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
0da58627-e351-5403-8161-f470cf8b597d,b90ffdd1-e4da-5c5c-adb4-00af3f3cfec9,Ikan Sebelah,Pseudorhombus malayanus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
a4cea169-4d99-5229-8f97-175c1aca6abd,00c81692-08d3-5646-9562-b0e193c6b01d,Ikan Selar,Decapterus akaadsi,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
2336d8a8-623f-56b8-a9b1-dca9ab17469b,3fa4c3d3-6a40-5afe-9a71-e918908005cd,Jenahak,Lutjanus johnii,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
0c320214-032c-5e9a-a704-dce15d0d0659,53ea2f5b-a7fa-5a46-af87-ef2b5986493f,Jerung / Yu,Elasmobranchii,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
44f79978-c2f7-5977-b021-a1d39dab2ae2,f45cfa27-8dde-5573-8feb-7200f9c31b68,Kekacang,Sphyraena jello,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
cd07f3ef-7128-5d14-b742-cec919e3f428,608a74b4-6aa2-547d-b2a6-999c50ff76c8,Kembung / Pelaling,Rastrelliger kanagurta,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
7b1a0efa-f9f9-502b-9316-31be1b2b1a72,f2f586cf-acf7-5b50-ab95-515cd304e24c,Kerapu Bebeh,Epinephelus sexfasciatus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
23d2559c-d538-5e2b-8cd7-1ca22f2d2993,3a0e01e6-f1fd-5aca-b0db-7774fe34c8fe,Kerapu Bintik,Epinephelus coioides,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
895286b8-8e8e-5b7f-9c7d-ae101606acb2,63a81cd6-1863-5de3-8bbe-522cc8dfc174,Kerapu Ekor Gelap,Epinephelus bleekeri,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
8f629fc7-b0ef-5f56-8518-01c9909a787e,bba68ffe-e598-52de-8a2f-55c2b3dc72bf,Kerapu Harimau,Epinephelus fuscoguttatus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
00414b8e-ab62-59f8-87cf-62474fae6fdc,ca3791a3-90f1-58b6-9608-990030b0da6d,Kerapu Kertang,Epinephelus lanceolatus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
5f66dcc5-b5e1-5215-84e4-2f800eca2a81,c63f314c-ac5c-59b9-aa35-3fd53cdb1e7e,Kerapu Lumpur,Epinephelus malabaricus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
a82615ba-2968-583b-8bdf-c52259f6846e,c597ee21-dbb2-50fd-bc28-84af0c6d2679,Kerapu Sunoh / Kerapu Bara,Plectropomus spp.,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
8a60d308-7c4a-5a87-af0f-bc0fae82daa3,8d13780f-7823-5bc3-85a6-9208f82cc61a,Kerapu Tikus,Cromileptes altivelis,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
eadf48b3-a3ec-55ea-ac5e-97e04638c882,b749d650-2ed8-5256-b41a-403d8539f9d8,Kerepoh,Caranx sexfasciatus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
42050800-1bc4-5468-9197-5bb95674a496,491027d9-66f3-5dc7-a816-b9f560718b15,Kerisi,Nemipterus japiconus,5105082b-4308-5dc9-85fc-e2ccc2063c5c,RAW,Raw / Cured,Mentah / Jeruk,1,Not recommended by default without sashimi-grade handling and traceability.,Tidak disyorkan secara lalai tanpa pengendalian dan kebolehkesanan gred sashimi.,Generated suitability model; legacy scores preserved where confidently mapped.,2026-09-14T00:00:00Z
